,category,currency,discount_price,discount_rate,rating,rating_count,shipping_option_price,shipping_is_express,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,size_var,nb_cart_orders_approx
3749,pullover,CHF,13.65,0.5945945945945946,3.9583333333333335,24.0,3.64,0,1,CN,109.0,3.9816513761467887,7.0,10.0
3750,pullover,CHF,44.59,0.4555555555555556,0.0,0.0,9.090900000000001,0,1,US,2371.0,4.370729649936735,0.0,10.0
3751,pullover,CHF,13.65,0.0,3.5217391304347827,23.0,3.64,0,0,CN,893.0,4.1321388577827545,7.0,10.0
3752,pullover,CHF,5.46,0.0,3.6971153846153846,208.0,1.82,0,0,CN,10713.0,3.962102118920937,12.0,10.0
3753,pullover,CHF,10.01,0.0,4.333333333333333,30.0,1.82,0,0,CN,94291.0,4.199138836156155,7.0,10.0
3754,pullover,CHF,4.768400000000001,0.1266666666666666,3.0801649106733846,2183.0,1.82,0,0,CN,14589.0,3.9730618959490025,12.0,10000.0
3755,pullover,CHF,26.39,0.0,0.0,0.0,8.19,0,0,other,13.0,4.769230769230768,0.0,10.0
3756,pullover,CHF,12.74,0.17647058823529416,4.281818181818182,110.0,3.64,0,0,CA,3105.0,4.105958132045089,7.0,10.0
3757,pullover,CHF,11.83,0.0,4.4848484848484835,33.0,3.64,0,0,CN,3738.0,4.076511503477796,8.0,10.0
3758,pullover,CHF,10.01,0.8405797101449275,2.333333333333333,9.0,1.82,0,1,CN,496.0,4.058467741935484,7.0,10.0
3759,pullover,CHF,11.83,0.0,4.2,5.0,3.64,0,0,CN,586.0,4.13481228668942,0.0,10.0
3760,pullover,CHF,5.46,0.0,2.0,1.0,1.82,0,0,CN,369.0,3.598915989159892,7.0,10.0
3761,pullover,CHF,8.19,0.91,3.5157323688969258,2765.0,2.73,0,1,CN,8053.0,3.9632435117347566,6.0,20000.0
3762,pullover,CHF,10.01,0.0,4.2,5.0,2.73,0,1,CN,10153.0,3.9565645621983654,9.0,10.0
3763,pullover,CHF,8.19,0.0,3.776435045317221,331.0,2.73,0,0,CN,472.0,4.086864406779661,8.0,1000.0
3764,pullover,CHF,17.29,0.0,3.891891891891892,37.0,5.46,0,0,CN,45503.0,3.988967760367448,9.0,10.0
3765,pullover,CHF,6.37,0.0,3.72,600.0,1.82,0,0,CN,9846.0,3.932866138533415,9.0,5000.0
3766,pullover,CHF,10.01,0.0,3.9261926192619265,1111.0,1.82,0,0,CN,1765.0,3.9501416430594904,10.0,5000.0
3767,pullover,CHF,7.28,0.948051948051948,3.595890410958904,292.0,2.73,0,0,CN,3571.0,3.69560347241669,6.0,1000.0
3768,pullover,CHF,10.01,0.08333333333333337,3.8105263157894735,190.0,2.73,0,0,CN,961.0,4.241415192507803,8.0,1000.0
3769,pullover,CHF,10.01,0.0,4.166666666666667,18.0,1.82,0,1,CN,3499.0,3.6736210345813087,12.0,10.0
3770,pullover,CHF,11.83,0.74,4.043478260869565,23.0,2.73,0,0,CN,55.0,4.1454545454545455,9.0,10.0
3771,pullover,CHF,10.01,0.0,3.68936877076412,1204.0,2.73,0,0,CN,10795.0,4.181658175081056,8.0,5000.0
3772,pullover,CHF,6.37,0.0,3.6339362618432394,1161.0,1.82,0,0,CN,34840.0,3.8780137772675087,12.0,5000.0
3773,pullover,CHF,20.02,0.9194139194139195,4.428571428571429,21.0,5.46,0,1,CN,47.0,4.148936170212766,9.0,10.0
3774,pullover,CHF,10.01,0.0,3.5214723926380374,489.0,2.73,0,0,CN,1708.0,4.050351288056207,8.0,1000.0
3775,pullover,CHF,15.47,0.6046511627906976,4.150537634408602,93.0,4.55,0,1,CN,2295.0,4.406100217864924,8.0,10.0
3776,pullover,CHF,17.29,0.8956043956043956,4.244224422442244,303.0,5.46,0,1,CN,315.0,4.222222222222221,12.0,1000.0
3777,pullover,CHF,7.28,0.6190476190476191,4.003913894324853,511.0,1.82,0,0,CN,708.0,3.964689265536723,12.0,1000.0
3778,pullover,CHF,16.38,0.0,3.6,20.0,4.55,0,0,CN,120.0,3.825,12.0,10.0
3779,pullover,CHF,17.29,0.0,3.914660056657224,2824.0,5.46,0,0,CN,59013.0,3.8836019182214088,2.0,20000.0
3780,pullover,CHF,19.11,0.7307692307692308,4.3513948497854065,1864.0,5.46,0,1,CN,16552.0,4.096121314644757,7.0,10000.0
3781,pullover,CHF,8.19,0.7804878048780488,3.7,20.0,2.73,0,0,CN,8966.0,4.353892482712468,0.0,10.0
3782,pullover,CHF,7.28,0.9304347826086956,4.5,26.0,1.82,0,1,CN,1348.0,3.97106824925816,5.0,10.0
3783,pullover,CHF,23.66,0.7011494252873564,3.7940327237728586,1039.0,7.28,0,0,CN,5020.0,4.194820717131473,8.0,1000.0
3784,pullover,CHF,28.21,0.0,0.0,0.0,8.19,0,0,other,13.0,4.769230769230768,0.0,10.0
3785,pullover,CHF,10.01,0.0,3.0769230769230766,39.0,2.73,0,1,CN,10082.0,4.0369966276532425,12.0,10.0
3786,pullover,CHF,10.01,0.0,4.229166666666667,48.0,2.73,0,0,CN,71.0,4.042253521126762,7.0,10.0
3787,pullover,CHF,7.28,0.0,3.930470347648262,489.0,1.82,0,0,CN,6237.0,4.040564373897707,12.0,1000.0
3788,pullover,CHF,10.01,0.0,3.2222222222222223,18.0,1.82,0,1,CN,2092.0,3.6065965583174,9.0,10.0
3789,pullover,CHF,4.7047,0.1383333333333333,3.875,984.0,1.82,0,0,CN,6916.0,4.056101792943898,12.0,5000.0
3790,pullover,CHF,4.823,0.11666666666666659,3.8732083792723264,1814.0,1.82,0,1,CN,2872.0,4.147980501392759,9.0,10000.0
3791,pullover,CHF,3.64,0.0,3.8744038155802865,629.0,0.91,0,0,CN,134870.0,4.137799362348929,7.0,5000.0
3792,pullover,CHF,11.83,0.0,3.727272727272727,22.0,2.73,0,0,CN,961.0,4.241415192507803,7.0,10.0
3793,pullover,CHF,10.01,0.0,2.636363636363636,11.0,2.73,0,0,CN,21.0,3.6666666666666665,8.0,10.0
3794,pullover,CHF,11.83,0.9103448275862069,3.7808219178082187,73.0,3.64,0,0,CN,79.0,4.0886075949367084,8.0,10.0
3795,pullover,CHF,15.47,0.37037037037037035,4.0,30.0,4.55,0,0,CN,102.0,4.196078431372549,7.0,10.0
3796,pullover,CHF,13.65,0.423076923076923,4.101694915254237,118.0,3.64,0,0,CN,5192.0,4.290639445300462,12.0,10.0
3797,pullover,CHF,7.28,0.0,3.1716417910447765,134.0,1.82,0,1,CN,78815.0,4.105804732601662,5.0,1000.0
3798,pullover,CHF,19.11,0.8846153846153846,3.626582278481013,316.0,4.55,0,0,CN,666.0,4.018018018018018,5.0,1000.0
3799,pullover,CHF,5.46,0.9,4.031298904538341,639.0,1.82,0,1,CN,1800.0,4.151666666666666,12.0,1000.0
3800,pullover,CHF,10.01,0.0,3.990697674418605,215.0,2.73,0,0,CN,151.0,4.039735099337748,7.0,1000.0
3801,pullover,CHF,13.65,0.0,4.142857142857143,7.0,3.64,0,0,CN,47731.0,3.991724455804404,6.0,10.0
3802,pullover,CHF,3.9494,0.132,3.833163784333673,983.0,0.91,0,0,CN,16796.0,4.064836865920458,12.0,5000.0
3803,pullover,CHF,13.65,0.6739130434782609,3.978142076502732,183.0,4.55,0,1,CN,122.0,3.901639344262295,6.0,10.0
3804,pullover,CHF,33.67,0.0,0.0,0.0,18.1909,0,0,US,2.0,5.0,8.0,10.0
3805,pullover,CHF,10.01,0.0,3.213872832369942,173.0,2.73,0,0,CN,10874.0,4.101802464594447,8.0,1000.0
3806,pullover,CHF,12.74,0.0,4.398601398601398,143.0,3.64,0,0,CN,812.0,4.322660098522167,8.0,10.0
3807,pullover,CHF,14.56,0.0,4.307692307692308,13.0,4.55,0,1,other,117.0,3.8376068376068377,8.0,10.0
3808,pullover,CHF,7.28,0.9473684210526315,3.9408016443987672,4865.0,1.82,0,0,CN,36760.0,4.115261153427638,5.0,10000.0
3809,pullover,CHF,10.01,0.44999999999999996,3.9305555555555554,72.0,2.73,0,0,CN,414.0,4.164251207729468,7.0,10.0
3810,pullover,CHF,11.83,0.9150326797385621,3.6,5.0,3.64,0,0,CN,127.0,4.007874015748032,8.0,10.0
3811,pullover,CHF,3.9676000000000005,0.1279999999999999,3.6649316851008464,1537.0,0.91,0,0,CN,61120.0,4.1270451570680615,8.0,10000.0
3812,pullover,CHF,16.38,0.0,4.0,1.0,4.55,0,1,CN,1073.0,4.297297297297297,0.0,10.0
3813,pullover,CHF,17.29,0.0,3.8378378378378377,37.0,5.46,0,1,CN,828.0,4.091787439613527,9.0,10.0
3814,pullover,CHF,10.01,0.9285714285714286,5.0,2.0,1.82,0,1,CN,1511.0,4.1125082726671085,7.0,10.0
3815,pullover,CHF,5.46,0.0,3.708838821490468,577.0,1.82,0,0,CN,39110.0,3.879007926361545,9.0,1000.0
3816,pullover,CHF,8.19,0.9366197183098591,4.0182926829268295,164.0,2.73,0,1,CN,109.0,4.155963302752292,8.0,10.0
3817,pullover,CHF,10.92,0.0,3.5135135135135136,222.0,2.73,0,0,CN,2083.0,3.9111857897263564,12.0,1000.0
3818,pullover,CHF,8.19,0.0,4.023391812865497,171.0,2.73,0,0,CN,376.0,4.0159574468085095,9.0,1000.0
3819,pullover,CHF,7.28,0.9473684210526315,3.51171875,512.0,1.82,0,0,CN,8007.0,4.054951917072562,7.0,1000.0
3820,pullover,CHF,13.65,0.0,4.066666666666666,15.0,4.55,0,0,CN,772.0,4.16321243523316,7.0,10.0
3821,pullover,CHF,1.4196000000000002,0.21999999999999997,4.285714285714286,7.0,0.91,0,0,CN,1106.0,3.6473779385171787,6.0,10.0
3822,pullover,CHF,11.83,0.9285714285714286,4.0,19.0,2.73,0,0,CN,148.0,3.993243243243243,0.0,10.0
3823,pullover,CHF,10.01,0.9320987654320988,3.5625,16.0,2.73,0,0,CN,1164.0,4.041237113402062,12.0,10.0
3824,pullover,CHF,4.8594,0.10999999999999999,3.9162561576354684,203.0,1.82,0,0,CN,19112.0,4.2812892423608195,12.0,1000.0
3825,pullover,CHF,78.26,0.0,0.0,0.0,10.92,0,1,CA,1166.0,3.9382504288164655,4.0,10.0
3826,pullover,CHF,11.83,0.0,3.8235294117647056,17.0,2.73,0,0,CN,81.0,4.4567901234567895,10.0,10.0
3827,pullover,CHF,10.92,0.52,3.891945378982783,5053.0,2.73,0,1,CN,12857.0,4.2002800031111445,8.0,20000.0
3828,pullover,CHF,10.01,0.0,5.0,1.0,2.73,0,1,other,105.0,4.047619047619048,8.0,10.0
3829,pullover,CHF,19.11,0.0,4.288461538461538,52.0,5.46,0,0,CN,3879.0,4.547563805104408,5.0,10.0
3830,pullover,CHF,10.01,0.0,4.294117647058823,17.0,2.73,0,0,CN,57.0,4.298245614035086,10.0,10.0
3831,pullover,CHF,6.37,0.0,3.950819672131148,61.0,1.82,0,0,US,1831.0,4.09612233752048,12.0,10.0
3832,pullover,CHF,13.65,0.0,3.9444444444444446,18.0,4.55,0,0,CN,363.0,4.239669421487603,8.0,10.0
3833,pullover,CHF,6.37,0.0,3.9201680672268906,238.0,1.82,0,0,CN,15476.0,3.9867536831222536,12.0,1000.0
3834,pullover,CHF,10.01,0.8333333333333334,4.180515759312321,349.0,2.73,0,1,CN,280.0,4.246428571428571,5.0,1000.0
3835,pullover,CHF,4.7229,0.135,3.970802919708029,1370.0,0.91,0,1,CN,2393.0,4.183451734224822,9.0,5000.0
3836,pullover,CHF,10.01,0.0,4.194630872483222,149.0,1.82,0,1,US,371.0,3.69811320754717,8.0,10.0
3837,pullover,CHF,16.38,0.8363636363636364,4.142857142857143,49.0,5.46,0,0,CN,1251.0,4.090327737809752,2.0,10.0
3838,pullover,CHF,7.28,0.0,3.890625,64.0,1.82,0,0,CN,61.0,4.081967213114754,7.0,10.0
3839,pullover,CHF,10.01,0.44999999999999996,4.066666666666666,105.0,2.73,0,1,CN,3800.0,4.198421052631579,12.0,10.0
3840,pullover,CHF,10.01,0.0,4.5,34.0,1.82,0,0,CN,137.0,4.153284671532846,6.0,10.0
3841,pullover,CHF,16.38,0.0,3.582386363636364,352.0,4.55,0,0,CN,5821.0,3.8367978010651087,7.0,1000.0
3842,pullover,CHF,4.7047,0.1383333333333333,3.50381679389313,655.0,1.82,0,1,CN,18012.0,3.712969131689984,12.0,5000.0
3843,pullover,CHF,12.74,0.0,4.0,7.0,3.64,0,0,CN,812.0,4.322660098522167,8.0,10.0
3844,pullover,CHF,13.65,0.945054945054945,4.0,3.0,3.64,0,0,CN,66.0,3.984848484848485,8.0,10.0
3845,pullover,CHF,7.28,0.0,4.258064516129032,62.0,1.82,0,0,US,1132.0,4.020318021201414,7.0,10.0
3846,pullover,CHF,8.19,0.0,3.9538461538461536,65.0,2.73,0,0,CN,7361.0,4.112077163428882,10.0,10.0
3847,pullover,CHF,11.83,0.8414634146341463,4.2664015904572565,503.0,2.73,0,0,CN,9806.0,4.145625127472976,9.0,1000.0
3848,pullover,CHF,6.37,0.0,3.773006134969325,652.0,1.82,0,1,CN,6821.0,3.970971998240727,12.0,5000.0
3849,pullover,CHF,8.19,0.0,3.84375,96.0,2.73,0,1,CN,392.0,3.8954081632653064,6.0,1000.0
3850,pullover,CHF,10.92,0.5714285714285714,4.166666666666667,6.0,2.73,0,0,CN,2672.0,3.6279940119760483,0.0,10.0
3851,pullover,CHF,8.19,0.0,4.285714285714286,14.0,2.73,0,0,CN,189.0,4.25925925925926,12.0,10.0
3852,pullover,CHF,13.65,0.0,2.8,5.0,3.64,0,0,CN,19.0,4.0,0.0,10.0
3853,pullover,CHF,8.19,0.0,4.133333333333334,75.0,2.73,0,0,CN,294.0,3.9965986394557818,8.0,10.0
3854,pullover,CHF,10.92,0.625,4.2,5.0,2.73,0,0,CN,283.0,3.8551236749116606,7.0,10.0
3855,pullover,CHF,17.29,0.0,3.7142857142857135,7.0,5.46,0,0,CN,235.0,3.9744680851063836,11.0,10.0
3856,pullover,CHF,28.21,0.4363636363636364,4.5,4.0,9.090900000000001,0,0,US,2371.0,4.370729649936735,1.0,10.0
3857,pullover,CHF,13.65,0.0,3.3157894736842106,19.0,3.64,0,0,CN,169.0,4.082840236686391,0.0,10.0
3858,pullover,CHF,6.37,0.0,3.795155344918378,1899.0,1.82,0,1,CN,15476.0,3.9867536831222536,12.0,10000.0
3859,pullover,CHF,10.92,0.0,3.333333333333333,3.0,2.73,0,0,other,1955.0,3.7365728900255752,8.0,10.0
3860,pullover,CHF,7.28,0.5294117647058824,4.6,5.0,1.82,0,0,CN,2092.0,3.6065965583174,6.0,10.0
3861,pullover,CHF,13.65,0.7540983606557377,3.789247311827957,465.0,4.55,0,0,CN,8510.0,3.970740305522914,7.0,1000.0
3862,pullover,CHF,10.01,0.0,3.9485981308411215,428.0,2.73,0,0,CN,757.0,4.132100396301189,7.0,1000.0
3863,pullover,CHF,2.73,0.9523809523809523,3.375,16.0,0.91,0,0,US,365.0,3.86027397260274,0.0,10.0
3864,pullover,CHF,13.65,0.8148148148148149,4.516129032258065,31.0,3.64,0,0,CN,977.0,4.313203684749232,8.0,10.0
3865,pullover,CHF,8.19,0.55,4.2727272727272725,22.0,2.73,0,0,CN,2490.0,4.005220883534137,12.0,10.0
3866,pullover,CHF,3.8857,0.6118181818181818,3.245021645021645,1155.0,0.91,0,0,CN,7479.0,3.927396710790213,6.0,5000.0
3867,pullover,CHF,12.74,0.0,3.8,10.0,3.64,0,0,CN,53.0,4.09433962264151,9.0,10.0
3868,pullover,CHF,14.56,0.0,4.428571428571429,14.0,4.55,0,0,CN,218.0,4.146788990825688,8.0,10.0
3869,pullover,CHF,10.01,0.8450704225352113,4.2388059701492535,67.0,1.82,0,0,CN,1485.0,3.9865319865319866,7.0,10.0
3870,pullover,CHF,11.83,0.8395061728395061,4.714285714285714,7.0,3.64,0,0,CN,1521.0,4.262327416173569,11.0,10.0
3871,pullover,CHF,6.37,0.0,3.7604562737642575,263.0,1.82,0,1,CN,13951.0,3.92079420830048,7.0,1000.0
3872,pullover,CHF,14.56,0.8954248366013072,3.8,10.0,4.55,0,0,CN,1598.0,3.9730913642052568,12.0,10.0
3873,pullover,CHF,13.65,0.7058823529411764,4.095238095238095,21.0,4.55,0,0,other,4910.0,3.943584521384929,0.0,10.0
3874,pullover,CHF,10.01,0.0,3.706369059072542,5197.0,2.73,0,0,CN,174277.0,3.7587690859952834,8.0,20000.0
3875,pullover,CHF,14.56,0.0,3.8235294117647056,187.0,4.55,0,0,CN,10153.0,3.9565645621983654,9.0,10.0
3876,pullover,CHF,10.01,0.6944444444444444,3.0,2.0,2.73,0,1,CN,478.0,3.610878661087866,12.0,10.0
3877,pullover,CHF,10.01,0.0,3.615384615384616,78.0,2.73,0,1,US,536.0,3.763059701492537,12.0,10.0
3878,pullover,CHF,16.38,0.9492957746478873,4.161290322580645,62.0,4.55,0,0,CN,771.0,4.233463035019455,8.0,10.0
3879,pullover,CHF,10.01,0.8658536585365854,3.815450643776824,233.0,2.73,0,0,CN,3857.0,4.1037075447238776,9.0,1000.0
3880,pullover,CHF,11.83,0.7173913043478262,4.018518518518518,54.0,3.64,0,1,CN,869.0,3.652474108170311,5.0,10.0
3881,pullover,CHF,10.01,0.0,2.555555555555556,9.0,1.82,0,1,US,7.0,2.4285714285714284,12.0,10.0
3882,pullover,CHF,5.46,0.8695652173913043,4.3125,16.0,1.82,0,0,CN,242.0,4.409090909090909,0.0,10.0
3883,pullover,CHF,37.31,0.0,0.0,0.0,18.1909,0,0,US,2.0,5.0,8.0,10.0
3884,pullover,CHF,7.28,0.5294117647058824,3.8903002309468815,6062.0,1.82,0,1,CN,8410.0,4.074791914387633,10.0,20000.0
3885,pullover,CHF,7.28,0.7714285714285715,4.0791366906474815,278.0,2.73,0,0,other,14987.0,4.377660639220658,7.0,1000.0
3886,pullover,CHF,12.74,0.9176470588235294,3.641975308641976,324.0,3.64,0,0,CN,8053.0,3.9632435117347566,10.0,1000.0
3887,pullover,CHF,10.92,0.7272727272727273,3.866071428571429,112.0,2.73,0,0,CN,4342.0,4.159143251957623,9.0,10.0
3888,pullover,CHF,6.37,0.0,3.75,4.0,1.82,0,0,other,1940.0,3.8726804123711336,0.0,10.0
3889,pullover,CHF,28.21,0.2954545454545454,2.6666666666666665,3.0,0.0,0,1,other,548.0,4.452554744525547,0.0,10.0
3890,pullover,CHF,4.55,0.0,3.5892857142857144,112.0,1.82,0,0,CN,15380.0,4.255786736020807,9.0,10.0
3891,pullover,CHF,17.29,0.0,3.2,30.0,5.46,0,0,CN,8567.0,3.826543714252364,5.0,10.0
3892,pullover,CHF,20.93,0.603448275862069,3.9565217391304346,161.0,6.37,0,1,CN,1440.0,3.988194444444445,6.0,10.0
3893,pullover,CHF,17.29,0.0,4.518518518518519,189.0,5.46,0,0,CN,283.0,4.236749116607774,8.0,1000.0
3894,pullover,CHF,7.28,0.9436619718309859,4.2926829268292686,41.0,2.73,0,1,CN,1298.0,4.067026194144838,7.0,10.0
3895,pullover,CHF,13.65,0.0,3.5192307692307687,104.0,4.55,0,1,CN,2291.0,4.264949803579223,7.0,10.0
3896,pullover,CHF,19.11,0.625,3.8181818181818175,11.0,5.46,0,0,CN,20.0,4.25,0.0,10.0
3897,pullover,CHF,7.28,0.0,4.072984749455338,918.0,2.73,0,0,CN,1294.0,4.167697063369397,7.0,5000.0
3898,pullover,CHF,22.75,0.7252747252747254,0.0,0.0,7.28,0,0,CN,554.0,3.976534296028881,0.0,10.0
3899,pullover,CHF,44.59,0.4555555555555556,0.0,0.0,9.090900000000001,0,0,US,2371.0,4.370729649936735,0.0,10.0
3900,pullover,CHF,25.48,0.4509803921568628,0.0,0.0,0.0,0,1,other,548.0,4.452554744525547,0.0,10.0
3901,pullover,CHF,14.56,0.0,4.0,10.0,4.55,0,0,CN,757.0,4.132100396301189,7.0,10.0
3902,pullover,CHF,13.65,0.0,4.021936099189318,2097.0,3.64,0,0,CN,6455.0,4.180480247869868,7.0,10000.0
3903,pullover,CHF,19.11,0.0,3.0566037735849063,53.0,5.46,0,1,CN,511.0,3.7808219178082187,0.0,10.0
3904,pullover,CHF,13.65,0.9315068493150684,3.5858585858585865,198.0,3.64,0,0,CN,4785.0,4.256844305120167,12.0,1000.0
3905,pullover,CHF,4.0131000000000006,0.11799999999999988,0.0,0.0,0.91,0,1,CN,55760.0,3.8198708751793395,0.0,10.0
3906,pullover,CHF,8.19,0.8941176470588236,3.850746268656717,67.0,2.73,0,1,CN,643.0,4.152410575427683,0.0,10.0
3907,pullover,CHF,6.37,0.8627450980392157,3.8571428571428568,301.0,1.82,0,0,CN,1756.0,3.612756264236902,7.0,1000.0
3908,pullover,CHF,16.38,0.0,3.5135135135135136,37.0,4.55,0,0,CN,4078.0,4.166748406081412,8.0,10.0
3909,pullover,CHF,7.28,0.75,3.955555555555556,45.0,2.73,0,0,CN,17737.0,4.29035349833681,0.0,10.0
3910,pullover,CHF,41.86,0.0,0.0,0.0,0.0,0,0,CA,403.0,4.054590570719603,6.0,10.0
3911,pullover,CHF,7.28,0.9130434782608696,3.794921875,512.0,1.82,0,1,CN,1261.0,3.953211736716892,7.0,1000.0
3912,pullover,CHF,7.28,0.0,3.25,28.0,1.82,0,0,CN,5482.0,4.1174753739511125,7.0,10.0
3913,pullover,CHF,2.3478000000000003,0.1399999999999999,3.8607594936708862,790.0,0.91,0,0,CN,10250.0,3.918341463414634,12.0,5000.0
3914,pullover,CHF,10.92,0.0,4.0,58.0,2.73,0,0,CN,19415.0,4.08138037599794,12.0,10.0
3915,pullover,CHF,6.37,0.29999999999999993,4.393454908818386,4003.0,7.1708,0,0,CN,3464509.0,4.377942444369462,4.0,20000.0
3916,pullover,CHF,6.37,0.36363636363636365,4.122641509433962,106.0,1.82,0,0,CN,4778.0,3.9575136040184176,12.0,10.0
3917,pullover,CHF,11.83,0.0,3.2045454545454546,44.0,2.73,0,0,CN,436.0,4.009174311926605,10.0,10.0
3918,pullover,CHF,12.74,0.0,3.910144927536232,345.0,3.64,0,0,CN,6597.0,4.088979839320904,6.0,1000.0
3919,pullover,CHF,13.65,0.0,3.4385964912280698,57.0,3.64,0,0,CN,4291.0,4.235143323234677,6.0,10.0
3920,pullover,CHF,16.38,0.8021978021978022,4.031746031746032,126.0,5.46,0,0,CN,815.0,4.026993865030675,12.0,10.0
3921,pullover,CHF,20.93,0.0,4.139964264443121,1679.0,6.37,0,1,CN,37345.0,3.9120096398446913,5.0,20000.0
3922,pullover,CHF,30.03,0.0,0.0,0.0,9.1,0,0,CA,1166.0,3.9382504288164655,6.0,10.0
3923,pullover,CHF,20.93,0.0,4.285714285714286,14.0,6.37,0,0,CN,9743.0,3.787642409935338,7.0,10.0
3924,pullover,CHF,11.83,0.8645833333333334,4.048780487804878,205.0,2.73,0,0,CN,514.0,4.0,11.0,1000.0
3925,pullover,CHF,16.38,0.052631578947368474,4.3031596925704525,1171.0,4.55,0,0,CN,6331.0,4.355078186700363,3.0,10000.0
3926,pullover,CHF,4.55,0.0,3.268845897264843,1499.0,1.82,0,1,CN,14199.0,3.879498556236354,9.0,10000.0
3927,pullover,CHF,3.9039,0.1419999999999999,3.4517045454545454,352.0,0.91,0,1,CN,4013.0,4.088711687017194,12.0,1000.0
3928,pullover,CHF,4.55,0.0,4.166666666666667,30.0,1.82,0,0,CN,2614.0,3.987758224942617,10.0,10.0
3929,pullover,CHF,11.83,0.0,3.899335232668567,3159.0,2.73,0,0,CN,10499.0,4.143061243927993,5.0,20000.0
3930,pullover,CHF,4.6865000000000006,0.1416666666666666,3.820833333333333,240.0,1.82,0,0,CN,29876.0,4.14483197215156,12.0,1000.0
3931,pullover,CHF,16.38,0.7464788732394366,4.378378378378378,37.0,5.46,0,0,CN,407.0,4.373464373464373,6.0,10.0
3932,pullover,CHF,10.92,0.0,4.285714285714286,21.0,2.73,0,1,CN,127.0,4.21259842519685,7.0,10.0
3933,pullover,CHF,13.65,0.0,3.721311475409836,61.0,3.64,0,0,CN,3473.0,4.0501007774258575,6.0,10.0
3934,pullover,CHF,3.8675,0.8851351351351351,2.888888888888889,18.0,0.91,0,0,CN,4856.0,4.115527182866557,0.0,10.0
3935,pullover,CHF,7.28,0.0,3.5198372329603256,983.0,1.82,0,0,CN,5510.0,3.9326678765880216,12.0,5000.0
3936,pullover,CHF,10.01,0.0,3.9975429975429977,407.0,2.73,0,1,CN,5145.0,4.0833819241982505,12.0,1000.0
3937,pullover,CHF,6.37,0.6956521739130435,3.733333333333333,105.0,1.82,0,0,CN,2894.0,4.071527297857637,9.0,1000.0
3938,pullover,CHF,6.37,0.0,3.628571428571429,140.0,1.82,0,0,CN,9184.0,3.8166376306620218,12.0,10.0
3939,pullover,CHF,6.37,0.0,4.238095238095238,21.0,1.82,0,1,CN,250.0,4.048,0.0,10.0
3940,pullover,CHF,13.65,0.0,3.673611111111111,144.0,4.55,0,0,CN,111.0,4.036036036036036,8.0,10.0
3941,pullover,CHF,13.65,0.0,4.019607843137255,51.0,4.55,0,0,CN,580.0,4.13103448275862,6.0,10.0
3942,pullover,CHF,10.01,0.0,3.5433579335793364,1084.0,2.73,0,1,CN,6597.0,4.088979839320904,6.0,5000.0
3943,pullover,CHF,37.31,0.0,0.0,0.0,10.01,0,0,CA,1166.0,3.9382504288164655,8.0,10.0
3944,pullover,CHF,10.01,0.0,3.767372270863349,9023.0,2.73,0,1,CN,29046.0,3.9207464022584864,9.0,20000.0
3945,pullover,CHF,7.28,0.0,3.672514619883041,171.0,2.73,0,0,CN,278.0,3.6618705035971217,8.0,1000.0
3946,pullover,CHF,4.55,0.0,4.5,6.0,1.82,0,1,US,36.0,4.25,12.0,10.0
3947,pullover,CHF,13.65,0.6590909090909091,3.612244897959184,196.0,3.64,0,1,CN,469.0,4.155650319829424,0.0,1000.0
3948,pullover,CHF,19.11,0.8467153284671532,3.8911155644622584,1497.0,5.46,0,0,CN,26820.0,3.8988814317673377,8.0,20000.0
3949,pullover,CHF,10.01,0.6451612903225807,3.5,2.0,2.73,0,0,CN,283.0,3.8551236749116606,6.0,10.0
3950,pullover,CHF,20.93,0.5740740740740741,4.037037037037037,54.0,5.46,0,1,CN,100.0,4.03,6.0,10.0
3951,pullover,CHF,11.83,0.8617021276595744,3.810506566604128,1066.0,2.73,0,0,CN,2606.0,4.1273983115886415,5.0,10000.0
3952,pullover,CHF,13.65,0.0,3.875,8.0,4.55,0,0,CN,3271.0,4.252216447569552,12.0,10.0
3953,pullover,CHF,25.48,0.49090909090909096,0.0,0.0,9.090900000000001,0,0,US,2371.0,4.370729649936735,0.0,10.0
3954,pullover,CHF,11.83,0.5357142857142857,3.571428571428572,7.0,2.73,0,0,CN,436.0,3.9357798165137616,5.0,10.0
3955,pullover,CHF,15.47,0.37037037037037035,4.0,4.0,4.55,0,0,CN,49.0,3.8979591836734695,0.0,10.0
3956,pullover,CHF,15.47,0.8671875,3.8,10.0,4.55,0,0,CN,355.0,4.284507042253522,0.0,10.0
3957,pullover,CHF,13.65,0.6590909090909091,4.076923076923077,39.0,3.64,0,1,CN,89.0,3.943820224719101,12.0,10.0
3958,pullover,CHF,4.6774,0.9435164835164835,4.155378486055777,251.0,1.82,0,0,CN,18012.0,3.712969131689984,12.0,1000.0
3959,pullover,CHF,13.65,0.6875,3.9117647058823533,34.0,3.64,0,0,other,412.0,3.7694174757281553,6.0,10.0
3960,pullover,CHF,4.55,0.5,3.484536082474227,97.0,0.91,0,0,CN,36935.0,4.1035061594693385,9.0,10.0
3961,pullover,CHF,7.28,0.0,4.415094339622642,371.0,1.82,0,0,CN,3165.0,4.188309636650868,7.0,1000.0
3962,pullover,CHF,16.38,0.0,4.136363636363637,22.0,4.55,0,0,CN,3271.0,4.252216447569552,7.0,10.0
